,Player,final_team,Pos,G,MP,PER,TS%,3PAr,TRB%,USG%,OWS,DWS,Height,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
66,John Collins,ATL,PF,0.24915824915824916,0.7005710206995004,0.6593847525635309,0.6923076923076924,0.20512820512820512,0.6087751371115175,0.433969465648855,0.46803652968036535,0.29678638941398866,0.6315789473684211,0.56,0.18,0.22,0.77,0.65,0.34,0.37,0.69,0.58,0.63,0.13,0.24,0.39,0.4,0.49,0.58
67,Zach Collins,POR,PF,0.1750841750841751,0.31477516059957167,0.2113241194828355,0.26923076923076933,0.4358974358974359,0.39442413162705675,0.23396946564885493,0.19101978691019791,0.26654064272211725,0.7368421052631576,0.29,0.2,0.29,0.27,0.32,0.15,0.17,0.45,0.42,0.42,0.12,0.14,0.39,0.37,0.61,0.23
68,Mike Conley,UTA,PG,0.5117845117845118,0.833690221270521,0.6188140882746321,0.4230769230769233,0.5,0.09917733089579527,0.5893129770992367,0.525875190258752,0.3534971644612477,0.21052631578947353,0.64,0.48,0.54,0.42,0.5,0.48,0.48,0.08,0.15,0.1,0.6,0.52,0.08,0.37,0.14,0.58
69,Pat Connaughton,MIL,SG,0.6094276094276094,0.2526766595289079,0.2050824788230049,0.3461538461538463,0.6666666666666666,0.2650822669104205,0.1541984732824427,0.24048706240487067,0.27788279773156904,0.4210526315789476,0.24,0.36,0.43,0.18,0.16,0.07,0.05,0.24,0.34,0.3,0.24,0.19,0.19,0.14,0.22,0.2
70,Quinn Cook,LAL,PG,0.21212121212121213,0.23090649536045674,0.27730717788675885,0.4230769230769233,0.5512820512820512,0.13208409506398539,0.38778625954198476,0.20700152207001526,0.12854442344045366,0.21052631578947353,0.54,0.48,0.52,0.37,0.4,0.05,0.04,0.1,0.2,0.15,0.35,0.19,0.0,0.33,0.29,0.41
71,Robert Covington,HOU,PF-C,0.7306397306397306,0.7983583154889363,0.32322781988408383,0.3846153846153848,0.8205128205128205,0.3240402193784278,0.3305343511450382,0.2001522070015221,0.5274102079395085,0.5263157894736841,0.42,0.56,0.68,0.14,0.16,0.2,0.2,0.16,0.43,0.34,0.1,0.81,0.33,0.35,0.45,0.35
72,Allen Crabbe,MIN,SG,0.7171717171717171,0.6363311920057101,0.21266161390994204,0.4230769230769233,0.7051282051282052,0.13025594149908593,0.249618320610687,0.3089802130898022,0.21550094517958415,0.4210526315789476,0.39,0.48,0.57,0.16,0.21,0.15,0.13,0.04,0.22,0.14,0.09,0.24,0.11,0.14,0.31,0.32
73,Torrey Craig,DEN,SF,0.2356902356902357,0.3561741613133475,0.19928666963887653,0.3846153846153848,0.641025641025641,0.2989031078610604,0.10267175572519083,0.24277016742770172,0.23440453686200377,0.5263157894736841,0.2,0.28,0.37,0.18,0.15,0.08,0.09,0.37,0.27,0.31,0.08,0.24,0.33,0.12,0.57,0.17
74,Jamal Crawford,BRK,SG,0.6868686868686869,0.5256959314775159,0.3053945608559964,0.26923076923076933,0.5128205128205129,0.0018281535648994533,0.5148854961832061,0.22526636225266364,0.17769376181474478,0.4210526315789476,0.6,0.4,0.52,0.39,0.47,0.32,0.29,0.02,0.05,0.01,0.36,0.29,0.08,0.4,0.12,0.45
75,Jae Crowder,MIA,SF,0.9023569023569024,0.730549607423269,0.31966116807846634,0.4230769230769233,0.7307692307692307,0.26005484460694706,0.30038167938931304,0.31963470319634707,0.43856332703213613,0.4736842105263159,0.4,0.48,0.58,0.2,0.21,0.25,0.25,0.16,0.36,0.28,0.15,0.52,0.14,0.21,0.27,0.35
76,Seth Curry,DAL,SG,0.5050505050505051,0.49785867237687365,0.35978600089166296,0.6153846153846154,0.6538461538461539,0.05850091407678244,0.3183206106870229,0.3378995433789954,0.20226843100189038,0.26315789473684237,0.43,0.58,0.56,0.24,0.27,0.15,0.13,0.06,0.12,0.08,0.23,0.38,0.06,0.26,0.2,0.41
77,Stephen Curry,GSW,PG,0.6094276094276094,0.8815132048536759,0.9424877396344182,0.7692307692307694,0.7307692307692307,0.21755027422303475,0.818320610687023,0.8706240487062405,0.6219281663516069,0.31578947368421056,0.92,1.0,1.0,0.48,0.44,0.5,0.47,0.14,0.3,0.23,0.62,0.71,0.06,0.63,0.2,0.93
78,Troy Daniels,DEN,SG,0.622895622895623,0.25981441827266233,0.20374498439589836,0.4230769230769233,0.9358974358974358,0.07038391224862892,0.34312977099236636,0.2092846270928463,0.07939508506616258,0.3684210526315788,0.51,0.76,0.87,0.06,0.11,0.09,0.08,0.06,0.12,0.08,0.07,0.19,0.06,0.21,0.29,0.39
79,Anthony Davis,LAL,PF,0.7643097643097643,0.9475374732334048,0.9754792688363798,0.5384615384615384,0.15384615384615383,0.600091407678245,0.7877862595419848,0.6560121765601218,0.8052930056710774,0.6842105263157894,0.87,0.16,0.21,1.0,1.0,0.72,0.76,0.45,0.7,0.62,0.21,0.52,0.67,0.4,0.2,0.84
80,Ed Davis,UTA,C,0.7138047138047138,0.33832976445396135,0.4342398573339278,0.5769230769230769,0.0,0.7975319926873857,0.09503816793893131,0.37062404870624055,0.3988657844990548,0.6315789473684211,0.11,0.0,0.0,0.39,0.34,0.22,0.3,0.9,0.76,0.83,0.07,0.33,0.33,0.26,0.75,0.18
81,Dewayne Dedmon,ATL,C,0.6801346801346801,0.3911491791577444,0.41150245207311636,0.5384615384615384,0.2692307692307692,0.6691042047531994,0.2267175572519084,0.27549467275494677,0.3667296786389414,0.7894736842105264,0.3,0.18,0.24,0.41,0.35,0.17,0.18,0.51,0.73,0.67,0.1,0.38,0.47,0.35,0.67,0.29
82,Matthew Dellavedova,CLE,PG,0.6498316498316499,0.4411134903640257,0.16852429781542583,0.1923076923076923,0.6153846153846153,0.0617001828153565,0.21717557251908395,0.21765601217656017,0.14744801512287334,0.31578947368421056,0.24,0.3,0.39,0.12,0.2,0.12,0.09,0.06,0.11,0.07,0.65,0.29,0.0,0.44,0.37,0.17
83,DeMar DeRozan,SAS,SF,0.9259259259259259,0.9350463954318344,0.6946054391440036,0.4230769230769233,0.11538461538461538,0.2029250457038391,0.7618320610687024,0.6248097412480975,0.45935727788279773,0.4736842105263159,0.81,0.1,0.16,0.88,0.97,0.68,0.69,0.12,0.27,0.21,0.46,0.38,0.08,0.47,0.16,0.72
84,Cheick Diallo,PHO,C,0.26262626262626265,0.11848679514632406,0.49487293802942495,0.730769230769231,0.01282051282051282,0.6759597806215722,0.283587786259542,0.23896499238964997,0.17391304347826086,0.5789473684210523,0.35,0.0,0.0,0.69,0.6,0.24,0.27,0.55,0.79,0.72,0.05,0.29,0.33,0.3,0.61,0.39
85,Gorgui Dieng,MEM,C,0.9427609427609428,0.4696645253390434,0.45742309407044146,0.4615384615384614,0.1923076923076923,0.5507312614259599,0.27175572519083974,0.3249619482496195,0.3516068052930057,0.6842105263157894,0.29,0.1,0.13,0.44,0.45,0.25,0.25,0.47,0.54,0.52,0.16,0.57,0.42,0.3,0.47,0.29
86,Spencer Dinwiddie,BRK,SG,0.6094276094276094,0.6630977872947893,0.424877396344182,0.3846153846153848,0.5384615384615384,0.09872029250457041,0.47633587786259546,0.4018264840182649,0.2627599243856333,0.4210526315789476,0.55,0.4,0.53,0.36,0.4,0.49,0.54,0.1,0.17,0.12,0.64,0.29,0.11,0.47,0.35,0.5
87,Luka Doncic,DAL,PG,0.10437710437710437,0.8625981441827266,0.773071778867588,0.4230769230769233,0.5512820512820512,0.4684643510054845,0.9057251908396947,0.47336377473363783,0.5047258979206048,0.5263157894736841,0.92,0.54,0.76,0.62,0.62,0.69,0.81,0.22,0.63,0.5,0.75,0.38,0.08,0.86,0.2,0.84
88,Damyean Dotson,NYK,SG,0.21212121212121213,0.4079229122055673,0.2278198840838163,0.3076923076923078,0.6282051282051282,0.17276051188299818,0.282824427480916,0.20243531202435314,0.13043478260869565,0.4210526315789476,0.44,0.46,0.55,0.24,0.28,0.11,0.1,0.06,0.25,0.18,0.19,0.38,0.06,0.19,0.18,0.32
89,Goran Dragic,MIA,PG,0.7171717171717171,0.8076374018558172,0.4814979937583594,0.3846153846153848,0.3974358974358974,0.1380255941499086,0.583969465648855,0.37899543378995443,0.4026465028355387,0.31578947368421056,0.62,0.34,0.41,0.52,0.58,0.34,0.37,0.12,0.19,0.15,0.56,0.33,0.06,0.56,0.29,0.52
90,Andre Drummond,CLE,C,0.9225589225589226,0.851891506067095,0.7195720017833259,0.3076923076923078,0.02564102564102564,1.0,0.5152671755725191,0.36073059360730597,1.0,0.6842105263157894,0.52,0.0,0.03,0.77,0.76,0.3,0.54,1.0,0.95,1.0,0.13,0.71,0.47,0.51,0.41,0.46
91,Jared Dudley,LAL,SF,0.6565656565656566,0.37972876516773724,0.16495764600980833,0.4615384615384614,0.7692307692307692,0.190127970749543,0.06488549618320608,0.2503805175038052,0.223062381852552,0.4736842105263159,0.14,0.34,0.39,0.1,0.09,0.09,0.09,0.1,0.27,0.2,0.24,0.38,0.11,0.23,0.45,0.16
92,Kris Dunn,CHI,PG,0.4208754208754209,0.5585296216987865,0.24119482835488187,0.07692307692307679,0.30769230769230765,0.18555758683729437,0.31412213740458017,0.10806697108066972,0.31568998109640833,0.31578947368421056,0.4,0.18,0.23,0.37,0.48,0.11,0.13,0.08,0.28,0.19,0.57,0.9,0.17,0.51,0.59,0.25
93,Joel Embiid,PHI,C,0.3602693602693603,0.7769450392576731,0.8399465002229157,0.4999999999999999,0.2692307692307692,0.762797074954296,0.9148854961832062,0.393455098934551,0.6219281663516069,0.7894736842105264,0.89,0.26,0.37,0.89,0.89,0.89,0.96,0.51,0.9,0.79,0.31,0.29,0.58,0.84,0.51,0.89
94,James Ennis,ORL,SF,0.6161616161616161,0.43361884368308345,0.2532322781988408,0.4615384615384614,0.5769230769230769,0.2541133455210238,0.17519083969465649,0.23592085235920854,0.17958412098298676,0.4736842105263159,0.22,0.28,0.37,0.21,0.19,0.2,0.2,0.29,0.24,0.25,0.09,0.33,0.14,0.21,0.47,0.23
95,Dante Exum,CLE,SG,0.18518518518518517,0.28515346181299067,0.18814088274632193,0.3076923076923078,0.4358974358974359,0.12934186471663622,0.34961832061068704,0.16666666666666669,0.17013232514177695,0.4210526315789476,0.36,0.22,0.32,0.32,0.36,0.26,0.27,0.14,0.17,0.14,0.35,0.29,0.11,0.49,0.45,0.29
96,Derrick Favors,NOP,C,0.7205387205387206,0.6320485367594575,0.6072224699063754,0.4999999999999999,0.07692307692307691,0.5886654478976234,0.37175572519083966,0.4185692541856926,0.5803402646502837,0.6315789473684211,0.43,0.02,0.06,0.7,0.64,0.25,0.32,0.65,0.51,0.58,0.11,0.38,0.44,0.26,0.31,0.41
97,Cristiano Felicio,CHI,PF,0.4444444444444444,0.22055674518201282,0.3695942933571111,0.5769230769230769,0.02564102564102564,0.53382084095064,0.12862595419847325,0.25570776255707767,0.14555765595463138,0.6842105263157894,0.14,0.0,0.02,0.41,0.36,0.22,0.26,0.73,0.45,0.54,0.1,0.19,0.14,0.23,0.43,0.2
98,Terrance Ferguson,OKC,SF,0.2996632996632997,0.42969307637401855,0.0,0.3076923076923078,0.9102564102564101,0.0,0.016793893129770972,0.20547945205479456,0.21550094517958415,0.4736842105263159,0.12,0.34,0.45,0.01,0.02,0.02,0.01,0.1,0.02,0.02,0.05,0.29,0.08,0.09,0.57,0.09
99,Yogi Ferrell,SAC,PG,0.494949494949495,0.41898643825838683,0.2759696834596522,0.3461538461538463,0.5769230769230769,0.0914076782449726,0.3076335877862595,0.24048706240487067,0.18147448015122872,0.15789473684210528,0.39,0.38,0.48,0.24,0.29,0.17,0.15,0.06,0.17,0.11,0.35,0.38,0.06,0.26,0.22,0.31
100,Dorian Finney-Smith,DAL,PF,0.5117845117845118,0.561741613133476,0.18279090503789566,0.3076923076923078,0.6923076923076923,0.26965265082266915,0.12824427480916029,0.25570776255707767,0.31379962192816635,0.5263157894736841,0.2,0.32,0.41,0.14,0.13,0.1,0.1,0.37,0.27,0.29,0.11,0.33,0.17,0.16,0.33,0.17
101,Bryn Forbes,SAS,SG,0.5353535353535354,0.46716630977872936,0.1836825679893001,0.3846153846153848,0.6923076923076923,0.053016453382084126,0.3,0.26027397260273977,0.19092627599243855,0.26315789473684237,0.43,0.54,0.59,0.2,0.24,0.11,0.09,0.02,0.13,0.08,0.19,0.19,0.0,0.16,0.22,0.35
102,Evan Fournier,ORL,SG,0.8383838383838383,0.8369022127052106,0.37851092287115473,0.4615384615384614,0.5384615384615384,0.06901279707495431,0.4881679389312977,0.33866057838660585,0.32892249527410206,0.5263157894736841,0.59,0.48,0.55,0.41,0.44,0.28,0.29,0.04,0.13,0.09,0.29,0.38,0.03,0.35,0.29,0.5
103,De'Aaron Fox,SAC,PG,0.3468013468013468,0.7715917201998571,0.46054391440035675,0.26923076923076933,0.2692307692307692,0.12065813528336382,0.6019083969465648,0.2595129375951294,0.3459357277882798,0.31578947368421056,0.64,0.22,0.29,0.62,0.7,0.41,0.5,0.08,0.18,0.13,0.67,0.67,0.14,0.63,0.31,0.53
104,Tim Frazier,DET,PG,0.5353535353535354,0.3172733761598857,0.23004904146232724,0.1538461538461538,0.41025641025641024,0.1640767824497258,0.20839694656488547,0.19939117199391174,0.15689981096408318,0.15789473684210528,0.22,0.2,0.25,0.22,0.29,0.18,0.19,0.16,0.21,0.18,0.77,0.52,0.06,0.51,0.45,0.17
105,Markelle Fultz,ORL,PG,0.010101010101010102,0.6009992862241255,0.3312527864467231,0.1538461538461538,0.1794871794871795,0.16727605118829986,0.44236641221374046,0.1879756468797565,0.30245746691871456,0.31578947368421056,0.53,0.12,0.17,0.59,0.66,0.19,0.24,0.16,0.21,0.18,0.6,0.62,0.08,0.47,0.31,0.36
106,Danilo Gallinari,OKC,PF,0.5555555555555556,0.8322626695217701,0.5755684351315203,0.6153846153846154,0.5641025641025641,0.263711151736746,0.49694656488549616,0.5624048706240488,0.25897920604914937,0.6842105263157894,0.56,0.5,0.55,0.34,0.4,0.66,0.62,0.12,0.37,0.28,0.2,0.24,0.08,0.23,0.08,0.61
107,Langston Galloway,DET,SG,0.8686868686868687,0.4682369735902926,0.24386981720909498,0.26923076923076933,0.717948717948718,0.11197440585009144,0.2782442748091603,0.26179604261796047,0.23251417769376181,0.21052631578947353,0.4,0.5,0.59,0.15,0.22,0.14,0.12,0.12,0.16,0.13,0.19,0.43,0.06,0.07,0.22,0.29
108,Marc Gasol,TOR,C,0.7407407407407407,0.8358315488936474,0.500222915737851,0.3461538461538463,0.34615384615384615,0.4195612431444242,0.4877862595419848,0.30745814307458147,0.502835538752363,0.7368421052631576,0.54,0.26,0.3,0.48,0.56,0.36,0.37,0.18,0.54,0.41,0.4,0.33,0.36,0.44,0.29,0.45
109,Rudy Gay,SAS,PF,0.6430976430976431,0.6566738044254103,0.4792688363798484,0.4230769230769233,0.3333333333333333,0.40904936014625237,0.5095419847328245,0.26864535768645365,0.3553875236294896,0.5789473684210523,0.6,0.26,0.34,0.57,0.62,0.32,0.31,0.27,0.49,0.41,0.21,0.48,0.22,0.42,0.27,0.5
110,Paul George,LAC,SF,0.8686868686868687,0.9461099214846537,0.6633972358448507,0.4999999999999999,0.5512820512820512,0.3075868372943328,0.7290076335877863,0.5197869101978692,0.7637051039697542,0.5789473684210523,0.81,0.62,0.7,0.49,0.56,0.53,0.53,0.14,0.42,0.33,0.32,0.76,0.11,0.58,0.29,0.73
111,Taj Gibson,NYK,C,0.8855218855218855,0.6067094932191291,0.4462773071778868,0.5384615384615384,0.05128205128205128,0.4542961608775138,0.2480916030534351,0.3949771689497717,0.3119092627599244,0.6315789473684211,0.32,0.02,0.03,0.59,0.55,0.2,0.22,0.59,0.4,0.47,0.08,0.24,0.28,0.23,0.39,0.31
112,Harry Giles,SAC,PF,0.006734006734006734,0.2016416845110635,0.4168524297815426,0.3846153846153848,0.01282051282051282,0.51691042047532,0.4729007633587787,0.18645357686453579,0.19092627599243855,0.7368421052631576,0.57,0.0,0.03,0.81,0.81,0.23,0.27,0.45,0.56,0.53,0.29,0.48,0.28,0.53,1.0,0.46
113,Shai Gilgeous-Alexander,OKC,SG,0.16835016835016836,0.771948608137045,0.4213107445385645,0.4230769230769233,0.28205128205128205,0.17687385740402198,0.4248091603053435,0.33028919330289197,0.4744801512287335,0.4210526315789476,0.5,0.22,0.27,0.52,0.56,0.35,0.37,0.12,0.27,0.2,0.33,0.52,0.19,0.37,0.18,0.45
114,Rudy Gobert,UTA,C,0.8249158249158249,0.8640256959314775,0.7097637093178779,0.8076923076923079,0.0,0.7993601462522851,0.2591603053435114,0.6453576864535769,0.935727788279773,0.8421052631578947,0.19,0.0,0.0,0.55,0.43,0.41,0.56,0.71,0.78,0.79,0.09,0.24,0.69,0.35,0.35,0.36
115,Aaron Gordon,ORL,PF,0.8552188552188552,0.7658815132048536,0.43156486847971465,0.3076923076923078,0.3974358974358974,0.4049360146252286,0.42175572519083976,0.30745814307458147,0.4555765595463138,0.5789473684210523,0.52,0.28,0.39,0.46,0.48,0.26,0.31,0.35,0.45,0.41,0.25,0.33,0.22,0.3,0.22,0.42
116,Eric Gordon,HOU,SF,0.6430976430976431,0.8037116345467523,0.32099866250557296,0.4230769230769233,0.8076923076923077,0.02787934186471663,0.4885496183206107,0.30974124809741255,0.23629489603024575,0.31578947368421056,0.62,0.7,0.84,0.22,0.25,0.25,0.25,0.02,0.08,0.05,0.19,0.24,0.14,0.3,0.18,0.51
117,Devonte' Graham,CHO,PG,0.02356902356902357,0.6366880799428978,0.3366027641551494,0.1923076923076923,0.7564102564102564,0.07266910420475321,0.4522900763358779,0.27168949771689505,0.14177693761814744,0.21052631578947353,0.57,0.62,0.77,0.15,0.25,0.3,0.29,0.1,0.12,0.09,0.68,0.38,0.08,0.49,0.12,0.44
118,Treveon Graham,ATL,SG,0.26262626262626265,0.26302640970735186,0.09228711547035222,0.2307692307692308,0.6282051282051282,0.17550274223034737,0.0984732824427481,0.18721461187214614,0.1058601134215501,0.4210526315789476,0.21,0.32,0.39,0.09,0.15,0.12,0.12,0.27,0.2,0.2,0.11,0.29,0.06,0.09,0.43,0.14
119,Jerami Grant,DEN,PF,0.9663299663299664,0.5856531049250533,0.3334819438252341,0.4615384615384614,0.41025641025641024,0.23400365630712985,0.23587786259541985,0.3439878234398782,0.4007561436672968,0.5789473684210523,0.31,0.22,0.3,0.35,0.33,0.3,0.36,0.24,0.27,0.25,0.07,0.29,0.44,0.19,0.37,0.32
120,Jerian Grant,WAS,PG,0.5959595959595959,0.3304782298358315,0.28354881854658937,0.26923076923076933,0.48717948717948717,0.10146252285191958,0.26717557251908397,0.23439878234398784,0.2173913043478261,0.3684210526315788,0.31,0.24,0.33,0.24,0.29,0.24,0.24,0.08,0.17,0.12,0.53,0.52,0.06,0.35,0.31,0.25
121,Danny Green,LAL,SG,0.8855218855218855,0.6263383297644538,0.23495318769505125,0.3846153846153848,0.8333333333333334,0.18829981718464356,0.1862595419847328,0.23135464231354644,0.6049149338374291,0.4736842105263159,0.28,0.5,0.57,0.06,0.11,0.05,0.02,0.12,0.25,0.19,0.15,0.52,0.31,0.21,0.24,0.22
122,Draymond Green,GSW,PF,0.7878787878787878,0.8440399714489649,0.44315648684797143,0.3461538461538463,0.48717948717948717,0.4433272394881171,0.25572519083969464,0.37366818873668195,0.7655954631379962,0.4736842105263159,0.24,0.22,0.31,0.25,0.25,0.2,0.23,0.22,0.58,0.46,0.73,0.71,0.36,0.58,0.33,0.22
123,JaMychal Green,LAC,PF,0.7946127946127947,0.511420413990007,0.34239857333927776,0.4230769230769233,0.4230769230769231,0.5530164533820842,0.28091603053435116,0.27473363774733645,0.34215500945179583,0.5789473684210523,0.32,0.26,0.3,0.34,0.36,0.19,0.21,0.55,0.55,0.54,0.09,0.29,0.17,0.33,0.59,0.29
124,Jeff Green,HOU,PF-C,0.8417508417508418,0.5706638115631691,0.31743201069995547,0.4230769230769233,0.4615384615384615,0.19652650822669107,0.36984732824427485,0.27473363774733645,0.17013232514177695,0.5789473684210523,0.44,0.3,0.39,0.39,0.4,0.33,0.32,0.16,0.25,0.21,0.13,0.29,0.17,0.26,0.27,0.4
125,Blake Griffin,DET,PF,0.4882154882154882,0.8979300499643112,0.6518056174765939,0.4230769230769233,0.3333333333333333,0.4012797074954297,0.7446564885496184,0.42922374429223753,0.3856332703213611,0.6315789473684211,0.77,0.32,0.41,0.7,0.74,0.56,0.62,0.25,0.49,0.41,0.48,0.19,0.11,0.58,0.25,0.69
126,Tim Hardaway,DAL,SG,0.7441077441077442,0.6912919343326194,0.36112349531876947,0.4230769230769233,0.6538461538461539,0.10511882998171848,0.4706106870229007,0.30974124809741255,0.2457466918714556,0.4210526315789476,0.63,0.54,0.68,0.35,0.38,0.31,0.3,0.06,0.19,0.13,0.21,0.29,0.03,0.23,0.16,0.51
127,James Harden,HOU,SG,0.9393939393939394,1.0,1.0,0.6153846153846154,0.641025641025641,0.28839122486288854,1.0,1.0,0.6597353497164462,0.4210526315789476,0.95,0.74,0.9,0.54,0.55,1.0,1.0,0.14,0.4,0.3,0.78,0.71,0.19,1.0,0.25,1.0
128,Maurice Harkless,NYK,SF,0.7878787878787878,0.5182012847965739,0.29112795363352656,0.4230769230769233,0.4358974358974359,0.25091407678244976,0.15725190839694653,0.2762557077625571,0.32892249527410206,0.5263157894736841,0.24,0.22,0.27,0.31,0.28,0.1,0.14,0.33,0.24,0.26,0.09,0.52,0.31,0.21,0.39,0.22
129,Montrezl Harrell,LAC,C,0.7272727272727273,0.436830835117773,0.7088720463664734,0.730769230769231,0.02564102564102564,0.4012797074954297,0.4645038167938931,0.47336377473363783,0.33648393194706994,0.5263157894736841,0.56,0.0,0.03,0.99,0.81,0.42,0.56,0.53,0.39,0.43,0.15,0.33,0.44,0.37,0.51,0.63
130,Gary Harris,DEN,SG,0.7104377104377104,0.8251249107780155,0.34106107891217124,0.4615384615384614,0.5128205128205129,0.06764168190127971,0.3232824427480916,0.3508371385083714,0.2570888468809074,0.3684210526315788,0.44,0.38,0.44,0.36,0.36,0.18,0.18,0.12,0.1,0.08,0.21,0.57,0.06,0.23,0.16,0.37
131,Joe Harris,BRK,SF,0.5993265993265994,0.6527480371163453,0.2875613018279091,0.6153846153846154,0.717948717948718,0.15996343692870205,0.28320610687022896,0.350076103500761,0.25897920604914937,0.4736842105263159,0.41,0.56,0.57,0.22,0.23,0.14,0.11,0.14,0.23,0.19,0.18,0.19,0.08,0.28,0.29,0.39
132,Tobias Harris,PHI,PF,0.9764309764309764,0.8807994289793004,0.48996879179670094,0.4615384615384614,0.3974358974358974,0.313528336380256,0.47862595419847326,0.3751902587519026,0.3818525519848771,0.5789473684210523,0.62,0.36,0.43,0.55,0.57,0.28,0.28,0.16,0.43,0.33,0.2,0.29,0.14,0.23,0.16,0.53
